Date,Open,High,Low,Close,Adj Close,Volume
5/30/2013,3.605,3.695,3.595,3.6575,3.420544,28450400
5/31/2013,3.6375,3.69,3.6175,3.6175,3.383135,57750800
6/3/2013,3.6225,3.65,3.5375,3.6125,3.378458,44446800
6/4/2013,3.635,3.7,3.595,3.6175,3.383135,36367600
6/5/2013,3.6125,3.64,3.53,3.54,3.310655,46452000
6/6/2013,3.54,3.59,3.5375,3.5625,3.331698,34104400
6/7/2013,3.5875,3.635,3.5725,3.6125,3.378458,27458400
6/10/2013,3.6025,3.6325,3.5825,3.61,3.37612,22414800
6/11/2013,3.5625,3.6125,3.5425,3.5425,3.312994,29633600
6/12/2013,3.56,3.59,3.4925,3.5125,3.284938,31258800
6/13/2013,3.5,3.61,3.4975,3.5925,3.359754,23625600
6/14/2013,3.605,3.61,3.5625,3.5875,3.355078,23601200
6/17/2013,3.615,3.655,3.595,3.6225,3.38781,25533600
6/18/2013,3.64,3.68,3.57,3.6,3.366768,48677200
6/19/2013,3.6325,3.87,3.62,3.71,3.469642,115958800
6/20/2013,3.68,3.685,3.585,3.61,3.37612,62869600
6/21/2013,3.63,3.6425,3.545,3.605,3.371444,71422800
6/24/2013,3.5525,3.5975,3.4775,3.53,3.301302,58077200
6/25/2013,3.5675,3.575,3.5175,3.555,3.324683,45736000
6/26/2013,3.595,3.6,3.52,3.535,3.305979,57975200
6/27/2013,3.545,3.55,3.465,3.5025,3.275584,80803600
6/28/2013,3.5025,3.545,3.4575,3.51,3.282599,43153600
7/1/2013,3.535,3.5425,3.5025,3.525,3.296628,19952400
7/2/2013,3.505,3.575,3.49,3.5225,3.294289,25639200
7/3/2013,3.4925,3.575,3.4925,3.5325,3.303641,14038800
7/5/2013,3.5425,3.5675,3.52,3.56,3.32936,18468400
7/8/2013,3.57,3.5875,3.5225,3.5425,3.312994,26208400
7/9/2013,3.55,3.5825,3.54,3.56,3.32936,15736400
7/10/2013,3.56,3.6175,3.55,3.6075,3.373782,20846800
7/11/2013,3.6275,3.6625,3.62,3.6575,3.420544,23983200
7/12/2013,3.65,3.695,3.6375,3.66,3.422881,21636000
7/15/2013,3.6675,3.6675,3.595,3.6525,3.415867,20133200
7/16/2013,3.6675,3.6925,3.65,3.6725,3.434571,16256000
7/17/2013,3.6725,3.685,3.6425,3.6525,3.415867,16610000
7/18/2013,3.6475,3.66,3.59,3.6375,3.401839,34448800
7/19/2013,3.615,3.6325,3.5225,3.56,3.32936,48053200
7/22/2013,3.5875,3.62,3.5425,3.5575,3.327022,29238400
7/23/2013,3.6025,3.6025,3.535,3.5525,3.322346,24679200
7/24/2013,3.585,3.595,3.5475,3.5525,3.322346,28425200
7/25/2013,3.55,3.6125,3.525,3.565,3.334035,24332000
7/26/2013,3.5225,3.5725,3.5225,3.55,3.320008,22736000
7/29/2013,3.5425,3.5875,3.5325,3.5425,3.312994,17954000
7/30/2013,3.555,3.65,3.5525,3.6025,3.369106,26607600
7/31/2013,3.585,3.645,3.5825,3.61,3.37612,27016000
8/1/2013,3.6225,3.6675,3.58,3.66,3.422881,27764800
8/2/2013,3.6525,3.6975,3.6275,3.69,3.450938,20962800
8/5/2013,3.68,3.72,3.66,3.7075,3.467304,18518800
8/6/2013,3.71,3.7175,3.645,3.6525,3.415867,20660800
8/7/2013,3.6325,3.6875,3.63,3.65,3.413529,24438000
8/8/2013,3.67,3.6925,3.6275,3.675,3.436909,34569600
8/9/2013,3.53,3.6775,3.5275,3.6225,3.38781,90622400
8/12/2013,3.475,3.645,3.2775,3.5925,3.359754,25756800
8/13/2013,3.5975,3.62,3.575,3.605,3.371444,19746800
8/14/2013,3.5975,3.78,3.595,3.7575,3.514065,82850800
8/15/2013,3.7175,3.8125,3.7025,3.7825,3.537445,72361600
8/16/2013,3.775,3.85,3.7675,3.7975,3.551473,66045600
8/19/2013,3.775,3.7875,3.735,3.7375,3.49536,39343200
8/20/2013,3.7175,3.7625,3.7125,3.7375,3.512984,23419200
8/21/2013,3.715,3.7625,3.705,3.72,3.496535,26154000
8/22/2013,3.7175,3.775,3.7175,3.74,3.515333,12901600
8/23/2013,3.745,3.775,3.7325,3.74,3.515333,24512000
8/26/2013,3.7425,3.7575,3.7325,3.7475,3.522383,30015200
8/27/2013,3.7125,3.7375,3.6875,3.7,3.477737,27746400
8/28/2013,3.7075,3.735,3.685,3.7,3.477737,31882400
8/29/2013,3.6875,3.7275,3.6775,3.6925,3.470687,27621600
8/30/2013,3.695,3.705,3.67,3.6875,3.465987,37812000
9/3/2013,3.6975,3.7425,3.6675,3.69,3.468338,28468000
9/4/2013,3.69,3.7475,3.685,3.725,3.501234,22208000
9/5/2013,3.71,3.75,3.7075,3.735,3.510634,17490400
9/6/2013,3.7375,3.7575,3.6925,3.72,3.496535,22675600
9/9/2013,3.75,3.7825,3.74,3.7825,3.555281,24640800
9/10/2013,3.81,3.865,3.7925,3.8625,3.630475,29213200
9/11/2013,3.8575,3.9375,3.83,3.9275,3.691571,39616400
9/12/2013,3.9075,3.975,3.9075,3.925,3.68922,30380800
9/13/2013,3.9375,3.9675,3.91,3.95,3.712718,15969600
9/16/2013,3.9825,4.01,3.9375,3.9525,3.715069,23141200
9/17/2013,3.9675,3.9975,3.95,3.965,3.726817,16860800
9/18/2013,3.9675,4.01,3.9475,4,3.759715,26816800
9/19/2013,4.0175,4.025,3.965,3.9825,3.743266,22757200
9/20/2013,3.9925,4.0175,3.94,3.9475,3.710369,35603600
9/23/2013,3.945,3.9775,3.8875,3.91,3.675122,27124400
9/24/2013,3.9125,3.94,3.89,3.925,3.68922,22973200
9/25/2013,3.9175,3.96,3.9,3.93,3.69392,23315600
9/26/2013,3.94,3.9475,3.895,3.9175,3.682171,14881600
9/27/2013,3.8875,3.92,3.8725,3.895,3.661022,15192000
9/30/2013,3.855,3.9175,3.8325,3.89,3.656323,22664000
10/1/2013,3.895,3.9125,3.865,3.8875,3.653973,22697600
10/2/2013,3.8475,3.9,3.8475,3.885,3.651623,16203600
10/3/2013,3.8875,3.9225,3.8275,3.845,3.614026,43676800
10/4/2013,3.84,3.93,3.83,3.8975,3.663373,24622800
10/7/2013,3.8825,3.925,3.8625,3.8975,3.663373,16995200
10/8/2013,3.8875,3.9425,3.835,3.865,3.632825,29071200
10/9/2013,3.89,3.8925,3.785,3.805,3.576429,27586000
10/10/2013,3.8325,3.8575,3.805,3.8475,3.616376,22348400
10/11/2013,3.7875,3.835,3.775,3.815,3.585829,21370400
10/14/2013,3.805,3.8725,3.805,3.8725,3.639874,16662800
10/15/2013,3.8725,3.895,3.85,3.8525,3.621075,20882000
10/16/2013,3.875,3.915,3.87,3.9,3.665723,21007200
10/17/2013,3.87,3.9175,3.87,3.9075,3.672771,21332400
10/18/2013,3.9,3.965,3.885,3.9525,3.715069,25506800
10/21/2013,4,4.0025,3.95,3.9625,3.724468,19500800
10/22/2013,3.9625,3.965,3.9075,3.9425,3.705669,17945200
10/23/2013,3.935,3.935,3.8625,3.875,3.642224,25221600
10/24/2013,3.885,3.91,3.84,3.8475,3.616376,23643600
10/25/2013,3.8675,3.87,3.7975,3.81,3.581129,33049200
10/28/2013,3.805,3.8225,3.75,3.8025,3.57408,39402400
10/29/2013,3.7975,3.815,3.7625,3.8075,3.578779,38795200
10/30/2013,3.82,3.8375,3.7725,3.805,3.576429,20403200
10/31/2013,3.81,3.8375,3.79,3.7975,3.56938,29336800
11/1/2013,3.8175,3.8325,3.7875,3.815,3.585829,20613600
11/4/2013,3.8275,3.8275,3.6975,3.705,3.482436,41026400
11/5/2013,3.6825,3.7175,3.6425,3.7,3.477737,42236800
11/6/2013,3.7,3.7275,3.6625,3.725,3.501234,19804400
11/7/2013,3.7125,3.7225,3.63,3.6375,3.418991,55307600
11/8/2013,3.75,3.9025,3.735,3.89,3.656323,73453200
11/11/2013,3.875,3.9325,3.8675,3.9225,3.686871,29762400
11/12/2013,3.94,3.9625,3.885,3.93,3.69392,31603200
11/13/2013,3.92,4.0375,3.9125,4.0375,3.794962,33279200
11/14/2013,4.025,4.08,4.0225,4.055,3.811411,30798000
11/15/2013,4.07,4.075,4.0025,4.0425,3.799662,45033200
11/18/2013,3.955,3.99,3.935,3.945,3.708019,31694800
11/19/2013,3.905,3.94,3.855,3.86,3.647775,20671600
11/20/2013,3.8625,3.8725,3.795,3.8025,3.593435,20477600
11/21/2013,3.8075,3.84,3.79,3.8325,3.621786,21356800
11/22/2013,3.8375,3.8375,3.7875,3.795,3.586348,15866800
11/25/2013,3.795,3.8825,3.795,3.8775,3.664311,24820800
11/26/2013,3.92,3.9525,3.895,3.91,3.695024,75317600
11/27/2013,3.9075,3.9375,3.8825,3.925,3.7092,18127200
11/29/2013,3.925,3.935,3.875,3.9,3.685576,11696400
12/2/2013,3.885,3.965,3.8775,3.9375,3.721013,37387200
12/3/2013,3.9375,3.99,3.91,3.935,3.718651,29056000
12/4/2013,3.925,3.9975,3.915,3.99,3.770626,49317600
12/5/2013,3.9975,3.9975,3.92,3.925,3.7092,27181200
12/6/2013,3.9725,3.9725,3.8575,3.8675,3.654862,28100000
12/9/2013,3.8675,3.88,3.795,3.8025,3.593435,38522000
12/10/2013,3.8025,3.9075,3.7975,3.89,3.676125,52426800
12/11/2013,3.8975,3.9025,3.845,3.8525,3.640687,41415600
12/12/2013,3.84,3.86,3.77,3.7775,3.56981,25872400
12/13/2013,3.785,3.8125,3.75,3.755,3.548548,18458800
12/16/2013,3.7575,3.7925,3.755,3.76,3.553272,23762000
12/17/2013,3.7575,3.7875,3.725,3.7775,3.56981,27410400
12/18/2013,3.785,3.8375,3.7375,3.83,3.619423,42623200
12/19/2013,3.825,3.85,3.8,3.845,3.633599,25854400
12/20/2013,3.8525,3.925,3.8425,3.9225,3.706838,38208000
12/23/2013,3.945,3.9775,3.9125,3.945,3.728101,16856800
12/24/2013,3.9675,3.9675,3.915,3.955,3.737551,7960000
12/26/2013,3.97,3.9825,3.9075,3.9175,3.702113,16892000
12/27/2013,3.9375,3.9475,3.915,3.94,3.723376,21097600
12/30/2013,3.9425,3.995,3.9375,3.9925,3.772989,24818000
12/31/2013,4,4.025,3.975,4.005,3.784801,23577600
1/2/2014,3.98,3.995,3.93,3.965,3.747001,26009200
1/3/2014,3.9725,3.98,3.905,3.9175,3.702113,25933200
1/6/2014,3.9575,4,3.92,3.97,3.751726,40949200
1/7/2014,4.01,4.05,3.9825,4.035,3.813152,33328800
1/8/2014,4.05,4.11,4.035,4.09,3.865128,30819200
1/9/2014,4.0275,4.035,3.925,3.9375,3.721013,29217200
1/10/2014,3.95,3.9775,3.8975,3.9325,3.716288,21849200
1/13/2014,3.9325,3.9575,3.8325,3.84,3.628874,24333200
1/14/2014,3.86,3.9675,3.8425,3.96,3.742276,24182800
1/15/2014,3.9775,4.0175,3.96,4.0025,3.78244,17504400
1/16/2014,4.0025,4.0225,3.985,4.015,3.794252,22065200
1/17/2014,4.015,4.0625,3.9725,3.9975,3.777714,34040000
1/21/2014,4.0025,4.0375,3.97,4.0125,3.791889,24607600
1/22/2014,4.02,4.025,3.96,4.0075,3.787164,33794000
1/23/2014,3.995,4.0375,3.9625,3.9925,3.772989,18502800
1/24/2014,3.96,3.975,3.89,3.89,3.676125,24669600
1/27/2014,3.89,3.945,3.8425,3.865,3.652499,23381200
1/28/2014,3.8575,3.905,3.8425,3.9025,3.687937,16799600
1/29/2014,3.8875,3.91,3.8625,3.865,3.652499,16294400
1/30/2014,3.8875,3.9375,3.875,3.93,3.713926,20289600
1/31/2014,3.875,3.9475,3.8725,3.925,3.7092,33534800
2/3/2014,3.9525,3.9575,3.8575,3.8725,3.659587,43172800
2/4/2014,3.87,3.9025,3.85,3.895,3.680849,28069200
2/5/2014,3.8675,3.88,3.83,3.86,3.647775,21467600
2/6/2014,3.865,3.92,3.86,3.91,3.695024,16838000
2/7/2014,3.92,3.9725,3.885,3.9675,3.749364,15724800
2/10/2014,3.9625,4.0325,3.96,3.98,3.761176,32437200
2/11/2014,4.0025,4.0725,3.9825,4.0625,3.83914,23538400
2/12/2014,4.075,4.2375,4.075,4.2075,3.976168,74452800
2/13/2014,4.3125,4.365,4.2375,4.34,4.101385,90283600
2/14/2014,4.3,4.4875,4.2975,4.4775,4.231323,81753600
2/18/2014,4.48,4.495,4.4375,4.475,4.228961,42898800
2/19/2014,4.475,4.575,4.455,4.535,4.285662,45034000
2/20/2014,4.545,4.705,4.5375,4.695,4.436865,39808800
2/21/2014,4.6875,4.7475,4.63,4.66,4.40379,45105200
2/24/2014,4.65,4.7625,4.6075,4.7275,4.467578,40311200
2/25/2014,4.7,4.72,4.635,4.685,4.447406,24218400
2/26/2014,4.675,4.745,4.6625,4.6775,4.440285,36088400
2/27/2014,4.6775,4.725,4.6125,4.625,4.390448,38884800
2/28/2014,4.6,4.645,4.5275,4.595,4.36197,32169200
3/3/2014,4.4925,4.5725,4.4525,4.5725,4.340613,37594800
3/4/2014,4.595,4.65,4.5875,4.62,4.385702,26034400
3/5/2014,4.615,4.6625,4.595,4.66,4.423674,24147200
3/6/2014,4.6675,4.6925,4.5875,4.595,4.36197,29014400
3/7/2014,4.615,4.6225,4.555,4.59,4.357225,26845200
3/10/2014,4.575,4.595,4.5025,4.5225,4.293147,30088800
3/11/2014,4.545,4.6075,4.53,4.5675,4.335866,29722000
3/12/2014,4.545,4.6075,4.5275,4.58,4.347731,23942800
3/13/2014,4.59,4.6075,4.4125,4.435,4.210084,38517200
3/14/2014,4.39,4.495,4.39,4.455,4.22907,46004800
3/17/2014,4.4675,4.5,4.45,4.455,4.22907,29965600
3/18/2014,4.4725,4.59,4.4525,4.56,4.328745,29390400
3/19/2014,4.595,4.7275,4.5825,4.64,4.404688,36616800
3/20/2014,4.615,4.6825,4.595,4.6425,4.407062,19180000
3/21/2014,4.6825,4.72,4.61,4.635,4.399942,56611600
3/24/2014,4.6375,4.675,4.545,4.6125,4.378582,30609600
3/25/2014,4.6625,4.6675,4.5775,4.6125,4.378582,30442400
3/26/2014,4.655,4.7425,4.4675,4.5075,4.278908,55775600
3/27/2014,4.4975,4.535,4.3975,4.4475,4.221953,54072800
3/28/2014,4.44,4.5025,4.4275,4.475,4.248056,39882000
3/31/2014,4.4825,4.5225,4.4525,4.4775,4.250429,27340400
4/1/2014,4.62,4.7175,4.565,4.6625,4.426047,65627200
4/2/2014,4.6625,4.6725,4.6125,4.6325,4.39757,23994800
4/3/2014,4.6425,4.795,4.64,4.6825,4.445033,59954800
4/4/2014,4.7075,4.735,4.5175,4.5375,4.307385,36803200
4/7/2014,4.54,4.64,4.515,4.5525,4.321625,42857600
4/8/2014,4.5525,4.7275,4.545,4.715,4.475885,47069200
4/9/2014,4.7375,4.7775,4.6725,4.71,4.471139,42196800
4/10/2014,4.69,4.755,4.58,4.595,4.36197,37274800
4/11/2014,4.56,4.63,4.47,4.53,4.300267,35311200
4/14/2014,4.56,4.5975,4.53,4.58,4.347731,29018400
4/15/2014,4.585,4.6375,4.54,4.6125,4.378582,30463600
4/16/2014,4.635,4.64,4.565,4.6225,4.388074,23513600
4/17/2014,4.605,4.6825,4.595,4.64,4.404688,15353200
4/21/2014,4.6425,4.69,4.6125,4.6775,4.440285,11700400
4/22/2014,4.685,4.7475,4.66,4.7175,4.478257,25512000
4/23/2014,4.725,4.785,4.7175,4.7725,4.530469,26158000
4/24/2014,4.805,4.865,4.805,4.815,4.570813,39149200
4/25/2014,4.805,4.85,4.6725,4.6825,4.445033,31360000
4/28/2014,4.72,4.745,4.605,4.6625,4.426047,22678800
4/29/2014,4.68,4.69,4.62,4.6725,4.43554,17130000
4/30/2014,4.665,4.67,4.6075,4.6175,4.383329,30574000
5/1/2014,4.6875,4.6975,4.605,4.6425,4.407062,19810400
5/2/2014,4.665,4.665,4.58,4.6075,4.373835,15637600
5/5/2014,4.6025,4.6925,4.5975,4.6575,4.4213,23926000
5/6/2014,4.7025,4.7425,4.55,4.5625,4.331118,41618800
5/7/2014,4.5625,4.605,4.5175,4.5675,4.335866,29390000
5/8/2014,4.55,4.6975,4.5275,4.625,4.390448,43272800
5/9/2014,4.485,4.5275,4.4275,4.5125,4.283654,53953200
5/12/2014,4.5225,4.655,4.52,4.645,4.409435,29985600
5/13/2014,4.5825,4.6575,4.555,4.57,4.338238,22110400
5/14/2014,4.5725,4.59,4.5225,4.525,4.295521,21432000
5/15/2014,4.515,4.54,4.455,4.5,4.271789,32589600
5/16/2014,4.465,4.5225,4.465,4.49,4.262294,28396000
5/19/2014,4.5375,4.66,4.5175,4.635,4.399942,36007600
5/20/2014,4.615,4.6275,4.5375,4.56,4.348682,25620000
5/21/2014,4.5775,4.6175,4.5325,4.56,4.348682,21671200
5/22/2014,4.55,4.605,4.55,4.58,4.367757,13036400
5/23/2014,4.605,4.645,4.5775,4.6225,4.408286,18265600
5/27/2014,4.65,4.705,4.635,4.705,4.486962,20968000
5/28/2014,4.7225,4.775,4.6775,4.745,4.525109,22467600
5/29/2014,4.7425,4.7825,4.7275,4.7375,4.517957,17188400
5/30/2014,4.7375,4.7625,4.7125,4.75,4.529878,23912800
6/2/2014,4.765,4.795,4.695,4.735,4.515574,18150000
6/3/2014,4.745,4.75,4.6525,4.715,4.4965,24321200
6/4/2014,4.7025,4.755,4.7,4.72,4.501267,16123600
6/5/2014,4.7275,4.755,4.7,4.74,4.520341,18869600
6/6/2014,4.7625,4.8,4.745,4.7575,4.53703,16105200
6/9/2014,4.7525,4.8075,4.72,4.7625,4.541799,24745600
6/10/2014,4.745,4.81,4.725,4.7875,4.565639,21760800
6/11/2014,4.77,4.8625,4.77,4.85,4.625243,26622800
6/12/2014,4.85,4.9025,4.8075,4.88,4.653854,33714800
6/13/2014,4.93,4.9325,4.8375,4.885,4.658623,22785200
6/16/2014,4.8625,4.9025,4.8275,4.87,4.644317,19862000
6/17/2014,4.875,4.9225,4.85,4.9025,4.675311,15760800
6/18/2014,4.89,4.92,4.845,4.8975,4.670542,21553600
6/19/2014,4.8075,4.8325,4.75,4.785,4.563256,47459200
6/20/2014,4.7975,4.815,4.695,4.7325,4.513187,35314800
6/23/2014,4.67,4.68,4.615,4.6775,4.460736,41420000
6/24/2014,4.67,4.7075,4.585,4.605,4.391597,27578000
6/25/2014,4.6175,4.655,4.575,4.6525,4.436895,21542000
6/26/2014,4.6525,4.655,4.575,4.59,4.377292,25690800
6/27/2014,4.585,4.6225,4.5575,4.595,4.38206,30282000
6/30/2014,4.5775,4.6475,4.5775,4.635,4.420208,18051200
7/1/2014,4.63,4.715,4.615,4.6875,4.470273,32118000
7/2/2014,4.67,4.69,4.6425,4.67,4.453585,17928400
7/3/2014,4.6275,4.725,4.6275,4.7125,4.494116,13689200
7/7/2014,4.72,4.7225,4.6675,4.675,4.458354,12749600
7/8/2014,4.6625,4.6825,4.5925,4.6375,4.422591,22194000
7/9/2014,4.6775,4.7975,4.6425,4.7775,4.556102,38766800
7/10/2014,4.6875,4.7725,4.65,4.7525,4.532263,26630800
7/11/2014,4.7575,4.7775,4.74,4.7625,4.541799,19118800
7/14/2014,4.7825,4.835,4.765,4.8225,4.599018,27263600
7/15/2014,4.83,4.855,4.7975,4.8425,4.618092,39544000
7/16/2014,4.8625,4.9,4.81,4.8375,4.613322,31972800
7/17/2014,4.7825,4.875,4.7825,4.825,4.601402,32483200
7/18/2014,4.725,4.7625,4.6025,4.61,4.396367,56781600
7/21/2014,4.5925,4.67,4.5925,4.6375,4.422591,24336400
7/22/2014,4.6725,4.6975,4.6075,4.6175,4.403518,29881600
7/23/2014,4.62,4.6225,4.515,4.52,4.310536,29735200
7/24/2014,4.545,4.5575,4.495,4.5275,4.317688,25457600
7/25/2014,4.5125,4.5225,4.44,4.4475,4.241397,26613200
7/28/2014,4.4675,4.4675,4.355,4.43,4.224708,33035200
7/29/2014,4.4325,4.505,4.43,4.445,4.239013,21797200
7/30/2014,4.4725,4.5325,4.46,4.52,4.310536,24618400
7/31/2014,4.465,4.5,4.3675,4.375,4.172256,40188000
8/1/2014,4.375,4.4475,4.36,4.4225,4.217554,21988400
8/4/2014,4.4175,4.455,4.39,4.4125,4.208017,24172400
8/5/2014,4.4,4.48,4.3625,4.415,4.210402,29813600
8/6/2014,4.385,4.465,4.3525,4.41,4.205635,22345600
8/7/2014,4.4475,4.4875,4.335,4.365,4.162718,40769600
8/8/2014,4.555,4.775,4.555,4.75,4.529878,89434800
8/11/2014,4.755,4.775,4.7125,4.725,4.506035,34462400
8/12/2014,4.7225,4.75,4.6725,4.725,4.506035,29615200
8/13/2014,4.7325,4.7925,4.7025,4.7525,4.532263,25659600
8/14/2014,4.77,4.77,4.68,4.7,4.482194,25599200
8/15/2014,4.715,4.7875,4.67,4.76,4.539415,36979600
8/18/2014,4.78,4.83,4.7325,4.825,4.601402,28407600
8/19/2014,4.805,4.8675,4.7875,4.8425,4.63852,24826000
8/20/2014,4.825,4.8475,4.8,4.8125,4.609784,22146800
8/21/2014,4.8,4.825,4.76,4.7675,4.566679,27279600
8/22/2014,4.7625,4.81,4.7325,4.77,4.569073,25122400
8/25/2014,4.79,4.8225,4.7675,4.7775,4.576257,15338000
8/26/2014,4.79,4.8725,4.7725,4.8625,4.657677,26963600
8/27/2014,4.8325,4.87,4.8,4.8075,4.604992,18297200
8/28/2014,4.7975,4.8575,4.7825,4.8475,4.64331,17970400
8/29/2014,4.865,4.8725,4.8125,4.8625,4.657677,20793200
9/2/2014,4.875,4.875,4.83,4.875,4.669652,19263600
9/3/2014,4.9,4.9375,4.8675,4.92,4.712756,25945600
9/4/2014,4.9125,5.0375,4.91,5.0075,4.796568,49183200
9/5/2014,5.0025,5.025,4.96,4.9925,4.7822,25379200
9/8/2014,4.9875,4.9975,4.9275,4.9475,4.739097,31928800
9/9/2014,4.925,4.9575,4.88,4.885,4.67923,19858800
9/10/2014,4.9125,4.92,4.8575,4.9025,4.695992,17237600
9/11/2014,4.8675,4.885,4.8,4.8525,4.648098,25072000
9/12/2014,4.8825,4.8825,4.775,4.78,4.578651,26253600
9/15/2014,4.795,4.8025,4.695,4.715,4.51639,29415200
9/16/2014,4.7025,4.81,4.6875,4.785,4.583442,21993600
9/17/2014,4.7725,4.8325,4.75,4.7875,4.585836,17358400
9/18/2014,4.8175,4.865,4.8025,4.86,4.655282,21960400
9/19/2014,4.875,4.88,4.7625,4.77,4.569073,60131600
9/22/2014,4.8675,4.8675,4.7175,4.7225,4.523572,22146400
9/23/2014,4.6975,4.755,4.68,4.7025,4.504417,19614400
9/24/2014,4.7,4.745,4.695,4.73,4.530759,15959200
9/25/2014,4.725,4.7375,4.6175,4.6275,4.432576,29844000
9/26/2014,4.6425,4.6725,4.6225,4.6375,4.442155,24118800
9/29/2014,4.6,4.6625,4.555,4.63,4.434971,20854000
9/30/2014,4.61,4.645,4.5575,4.6125,4.418208,27720400
10/1/2014,4.62,4.6525,4.555,4.5675,4.375105,35097600
10/2/2014,4.56,4.5825,4.4425,4.5475,4.355946,28899600
10/3/2014,4.575,4.6375,4.5575,4.5575,4.365525,23914000
10/6/2014,4.575,4.6125,4.5,4.53,4.339183,19903200
10/7/2014,4.51,4.555,4.4775,4.4825,4.293684,30189600
10/8/2014,4.4775,4.5875,4.4425,4.565,4.372709,26017200
10/9/2014,4.545,4.55,4.44,4.4775,4.288895,30695600
10/10/2014,4.4425,4.4575,4.21,4.2125,4.035058,69137600
10/13/2014,4.24,4.325,4.1925,4.1975,4.020689,39762800
10/14/2014,4.255,4.4125,4.23,4.295,4.114081,37662000
10/15/2014,4.2325,4.3825,4.205,4.36,4.176344,40442800
10/16/2014,4.2825,4.4125,4.2725,4.3625,4.17874,35111600
10/17/2014,4.415,4.465,4.3375,4.355,4.171554,29071600
10/20/2014,4.355,4.4325,4.325,4.3925,4.207474,20033600
10/21/2014,4.425,4.585,4.4125,4.58,4.387078,35109200
10/22/2014,4.5725,4.5875,4.4725,4.4725,4.284104,23951200
10/23/2014,4.55,4.605,4.5175,4.5725,4.379894,21447600
10/24/2014,4.6,4.6475,4.5725,4.62,4.425391,21015600
10/27/2014,4.6175,4.64,4.5675,4.6225,4.427786,14509200
10/28/2014,4.61,4.7375,4.605,4.7325,4.533152,19258000
10/29/2014,4.7125,4.74,4.66,4.7025,4.504417,16834000
10/30/2014,4.69,4.71,4.6125,4.6725,4.475681,17026000
10/31/2014,4.78,4.8875,4.755,4.885,4.67923,25631600
11/3/2014,4.9975,5.015,4.9425,4.9675,4.758254,30873200
11/4/2014,5,5.05,4.9175,5.0325,4.820516,36019600
11/5/2014,5.0625,5.065,4.995,5.0325,4.820516,33565200
11/6/2014,5.0425,5.0625,4.965,5.055,4.842068,39408800
11/7/2014,5.1125,5.1725,4.8975,4.9475,4.739097,45080000
11/10/2014,4.9425,5.0375,4.93,5.005,4.794176,29338800
11/11/2014,4.975,5.0025,4.9025,4.945,4.736701,21299200
11/12/2014,4.9275,4.94,4.845,4.9125,4.705569,20458400
11/13/2014,4.93,4.9375,4.8475,4.8875,4.681623,22532800
11/14/2014,4.8925,4.9475,4.845,4.9475,4.739097,16024800
11/17/2014,4.925,4.9775,4.8925,4.925,4.717544,15873200
11/18/2014,4.9275,5.055,4.915,5.0425,4.830094,20777200
11/19/2014,5.025,5.04,4.95,5.0025,4.812058,24030000
11/20/2014,4.9675,5.09,4.9525,5.085,4.891418,22096800
11/21/2014,5.13,5.1375,5.07,5.1125,4.917871,19897600
11/24/2014,5.125,5.1675,5.105,5.145,4.949134,13600400
11/25/2014,5.135,5.18,5.125,5.1425,4.946729,19024000
11/26/2014,5.1125,5.235,5.11,5.23,5.030898,21926400
11/28/2014,5.2475,5.2725,5.2,5.2425,5.042922,12483200
12/1/2014,5.22,5.25,5.1375,5.145,4.949134,19006000
12/2/2014,5.14,5.175,5.0925,5.1525,4.956349,24595200
12/3/2014,5.1775,5.2875,5.1625,5.285,5.083803,28442400
12/4/2014,5.2775,5.2975,5.2025,5.2375,5.038113,18533200
12/5/2014,5.24,5.295,5.2375,5.2675,5.066971,16568000
12/8/2014,5.26,5.3125,5.1575,5.2,5.00204,22694400
12/9/2014,5.1675,5.195,5.09,5.1825,4.985206,23944800
12/10/2014,5.1675,5.1875,5.0625,5.0675,4.874585,20436400
12/11/2014,5.0975,5.1325,5.055,5.065,4.87218,13565200
12/12/2014,4.9975,5.0425,4.9025,4.9075,4.720675,32396400
12/15/2014,4.965,5.055,4.8775,4.8925,4.706246,25469600
12/16/2014,4.8875,4.965,4.835,4.8375,4.65334,18530800
12/17/2014,4.935,5.0425,4.775,5.035,4.84332,34559600
12/18/2014,5.0975,5.1575,5.0075,5.055,4.86256,22615600
12/19/2014,5.09,5.125,5.0425,5.105,4.910658,32552800
12/22/2014,5.1,5.195,5.0825,5.195,4.997233,14897600
12/23/2014,5.235,5.26,5.1575,5.1625,4.965967,10928000
12/24/2014,5.175,5.1825,5.1375,5.1425,4.946729,4564400
12/26/2014,5.1425,5.175,5.13,5.1475,4.95154,5263600
12/29/2014,5.1325,5.175,5.1075,5.14,4.944324,8294400
12/30/2014,5.105,5.13,5.085,5.0925,4.898633,11212000
12/31/2014,5.1,5.1275,4.9975,5.0125,4.821678,16630000
1/2/2015,5.0325,5.07,4.9525,5.0325,4.840916,11368000
1/5/2015,5.0325,5.0475,4.925,4.9475,4.759153,19795200
1/6/2015,4.955,4.96,4.7925,4.7975,4.614862,19776400
1/7/2015,4.8325,4.875,4.77,4.785,4.602837,32180800
1/8/2015,4.84,4.995,4.8375,4.965,4.775987,28378000
1/9/2015,4.9825,5.0225,4.915,4.985,4.795226,20954000
1/12/2015,4.9975,5,4.8775,4.9225,4.735105,19073200
1/13/2015,4.96,5.06,4.88,4.915,4.727889,23672000
1/14/2015,4.8625,4.95,4.85,4.935,4.747128,15526000
